FSU_Slno,hh_no,mpce,hh_size,social_group,religion,Stratum,visitNo,educ_head,age_head,gender_head,total_land,land_used_agri,num_land_parcels,received_tech_advice,MLT,final_weight,mpce_per_capita,log_mpce,land_size_cat,educ_level,social_group_f,tech_advice_f,gender_f,land_size_f
78742,01,3233,4,1,1,23,2,3,35,1,21.16,21.119999999999997,11,0,95900,959,808.25,6.694871416605542,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78742,02,6138,7,1,1,23,2,1,50,1,30.54,30.54,11,0,95900,959,876.8571428571429,6.776344086124368,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78742,03,3192,2,1,1,23,2,3,30,1,6.02,6.02,3,0,29113,291.13,1596,7.3752557780097545,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78742,04,5350,6,1,1,23,2,1,65,1,4.44,4.44,3,0,29113,291.13,891.6666666666666,6.793092370661997,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78747,01,7350,6,1,1,24,2,1,32,1,21.099999999999998,21.09,11,0,2750,27.5,1225,7.110696122978827,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78747,02,5300,5,1,1,24,2,1,26,1,28.099999999999998,28.09,9,0,7150,71.5,1060,6.966024187106113,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78747,03,8458,7,2,1,24,2,1,33,1,4.02,4.01,3,0,7150,71.5,1208.2857142857142,7.09695786897712,Medium/Large (>4 acres),Illiterate,SC,No,Male,Medium/Large (>4 acres)
78747,04,6292,7,1,1,24,2,2,33,1,5.02,5.02,3,0,7150,71.5,898.8571428571429,6.801124115122855,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
78747,05,7908,8,2,1,24,2,1,40,1,2.02,2.02,3,0,7150,71.5,988.5,6.896188642610672,Small (1-4 acres),Illiterate,SC,No,Male,Small (1-4 acres)
78741,01,5000,6,1,1,24,2,2,50,1,20.580000000000002,20.47,11,1,755425,7554.25,833.3333333333334,6.725433722188183,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78741,02,5000,9,1,1,24,2,2,55,1,19.86,19.759999999999998,11,1,755425,7554.25,555.5555555555555,6.319968614080018,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78741,03,4000,5,1,1,24,2,1,58,1,4.34,4.32,3,1,124025,1240.25,800,6.684611727667927,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78741,04,4250,5,1,1,24,2,2,47,1,4.44,4.42,3,1,124025,1240.25,850,6.745236349484363,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78745,01,2842,3,1,1,24,2,2,21,1,34.32,34.22,14,1,281450,2814.5,947.3333333333334,6.853651019988936,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78745,02,4067,4,1,1,24,2,1,49,1,23.26,23.13,14,1,281450,2814.5,1016.75,6.9243665447873335,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78749,01,5500,4,3,1,26,2,3,38,1,42.22,42.13,14,1,329250,3292.5,1375,7.226209010100671,Medium/Large (>4 acres),Primary,OBC,Yes,Male,Medium/Large (>4 acres)
78749,02,5650,6,2,1,26,2,3,38,1,22.18,22.11,14,1,329250,3292.5,941.6666666666666,6.847651354912432,Medium/Large (>4 acres),Primary,SC,Yes,Male,Medium/Large (>4 acres)
78748,01,6300,6,9,2,26,2,3,45,1,39.06,39,14,1,1718750,17187.5,1050,6.956545443151569,Medium/Large (>4 acres),Primary,Others,Yes,Male,Medium/Large (>4 acres)
78748,02,5200,6,9,2,26,2,1,52,1,19.54,19.509999999999998,13,1,1718750,17187.5,866.6666666666666,6.7646544353414635,Medium/Large (>4 acres),Illiterate,Others,Yes,Male,Medium/Large (>4 acres)
78746,01,3583,6,2,1,26,2,1,36,1,21.939999999999998,21.9,12,1,26200,262,597.1666666666666,6.392196248076899,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
78746,02,5833,5,2,1,26,2,1,62,1,9.2,9.2,6,0,17467,174.67,1166.6,7.0618488143195375,Medium/Large (>4 acres),Illiterate,SC,No,Male,Medium/Large (>4 acres)
78746,03,11500,7,2,1,26,2,3,25,1,2.32,2.3,3,0,17467,174.67,1642.857142857143,7.4041921652960285,Small (1-4 acres),Primary,SC,No,Male,Small (1-4 acres)
78744,01,6833,5,9,1,27,2,6,24,1,26.099999999999998,26.04,11,1,698500,6985,1366.6,7.220081182346678,Medium/Large (>4 acres),Higher Secondary,Others,Yes,Male,Medium/Large (>4 acres)
78744,02,4417,3,9,1,27,2,6,30,1,11.059999999999999,11.02,7,1,698500,6985,1472.3333333333333,7.294603722928417,Medium/Large (>4 acres),Higher Secondary,Others,Yes,Male,Medium/Large (>4 acres)
78740,01,4750,5,2,1,27,2,1,37,1,25.32,25.3,13,1,199500,1995,950,6.856461984594587,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
78740,02,5750,4,3,1,27,2,3,60,1,19.26,17.72,10,0,199500,1995,1437.5,7.270660772671506,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
78740,03,15000,5,3,1,27,2,4,60,1,17.04,17.04,3,0,70000,700,3000,8.006367567650246,Medium/Large (>4 acres),Middle,OBC,No,Male,Medium/Large (>4 acres)
78702,01,5250,5,3,1,28,2,3,40,1,17.18,17.09,14,1,4182750,41827.5,1050,6.956545443151569,Medium/Large (>4 acres),Primary,OBC,Yes,Male,Medium/Large (>4 acres)
78702,02,5000,5,1,1,28,2,6,65,1,9.4,9.36,8,1,4182750,41827.5,1000,6.907755278982137,Medium/Large (>4 acres),Higher Secondary,ST,Yes,Male,Medium/Large (>4 acres)
78707,01,8000,8,2,1,28,2,2,65,1,20,18,4,0,5750,57.5,1000,6.907755278982137,Medium/Large (>4 acres),Below Primary,SC,No,Male,Medium/Large (>4 acres)
78703,01,2400,4,1,1,28,2,1,44,1,28.2,23.01,14,1,129775,1297.75,600,6.396929655216146,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78703,02,1600,2,1,1,28,2,1,80,1,46.34,32.7,16,1,129775,1297.75,800,6.684611727667927,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78701,01,6300,6,1,1,29,2,2,42,1,21.16,21.12,12,0,297250,2972.5,1050,6.956545443151569,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
78701,02,6000,5,1,1,29,2,1,40,1,11.06,11.02,8,0,297250,2972.5,1200,7.090076835776092,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78705,01,5800,6,3,1,29,2,2,40,1,8.1,8.07,10,1,78300,783,966.6666666666666,6.8738537273064555,Medium/Large (>4 acres),Below Primary,OBC,Yes,Male,Medium/Large (>4 acres)
78705,02,5367,5,3,1,29,2,4,28,1,9.1,9.07,8,1,78300,783,1073.4,6.978586459742728,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
78705,03,10700,4,3,1,29,2,3,35,1,6.02,6.01,3,0,26100,261,2675,7.891704659330107,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
78705,04,6450,4,3,1,29,2,1,45,1,6.06,6.06,3,0,26100,261,1612.5,7.3855410486699276,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
78709,01,5167,4,1,1,29,2,10,41,1,34.16,34.11,14,1,763425,7634.25,1291.75,7.163753167167294,Medium/Large (>4 acres),Diploma/Certificate,ST,Yes,Male,Medium/Large (>4 acres)
78709,02,5833,7,1,1,29,2,4,49,1,28.1,28.06,11,1,763425,7634.25,833.2857142857143,6.7253765776983245,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
78708,01,6058,6,3,1,30,2,1,42,1,76.14,76.06,14,1,189100,1891,1009.6666666666666,6.917375522359127,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
78708,02,2567,2,1,1,30,2,5,32,1,57.18,57.07,16,1,189100,1891,1283.5,7.157346000311195,Medium/Large (>4 acres),Secondary,ST,Yes,Male,Medium/Large (>4 acres)
78706,01,4625,4,1,4,30,2,1,42,1,20.2,20.08,11,0,1089050,10890.5,1156.25,7.052937288826635,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78706,02,9650,8,1,1,30,2,1,52,2,19.2,18.07,12,0,1089050,10890.5,1206.25,7.095271652653196,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
78706,03,5513,4,1,1,30,2,1,52,1,4.04,4.02,3,0,745763,7457.63,1378.25,7.228569857469793,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78706,04,12400,9,1,1,30,2,3,52,1,4.04,4.02,3,0,745763,7457.63,1377.7777777777778,7.228227174256909,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78704,01,5000,5,3,1,30,2,1,40,1,22.34,22.27,12,1,458100,4581,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
78704,02,5000,4,3,1,30,2,1,35,1,26.12,25.97,14,1,458100,4581,1250,7.1308988302963465,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
78700,01,9900,4,1,4,30,2,5,45,1,16.06,16.02,5,1,7000,70,2475,7.813995675002791,Medium/Large (>4 acres),Secondary,ST,Yes,Male,Medium/Large (>4 acres)
78700,02,5075,2,3,1,30,2,1,60,1,6.02,6,4,1,7000,70,2537.5,7.838934623350043,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
78700,03,10000,6,2,1,30,2,4,45,1,8.02,8.01,3,0,7000,70,1666.6666666666667,7.418580902748128,Medium/Large (>4 acres),Middle,SC,No,Male,Medium/Large (>4 acres)
78700,04,2008,2,2,1,30,2,5,50,1,0.02,0,2,0,7000,70,1004,6.911747300251674,Marginal (0-1 acre),Secondary,SC,No,Male,Marginal (0-1 acre)
78322,01,4500,5,3,1,31,2,4,37,1,24.4,24.29,14,1,645150,6451.5,900,6.802394763324311,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
78322,02,4000,5,3,1,31,2,4,34,1,25.64,25.51,14,1,645150,6451.5,800,6.684611727667927,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
78327,01,5875,6,2,1,31,2,1,62,1,22.14,22.07,9,1,131600,1316,979.1666666666666,6.8867018697843045,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
78327,02,2267,2,2,1,31,2,1,28,1,28.580000000000002,28.490000000000002,9,1,131600,1316,1133.5,7.033065469947584,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
78327,03,5525,4,2,1,31,2,4,39,1,4.04,4.02,3,1,11750,117.5,1381.25,7.230744165266063,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
78327,04,2725,2,2,1,31,2,1,72,1,4.02,4.01,3,1,11750,117.5,1362.5,7.217076526537399,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
78323,01,4117,2,1,1,32,2,1,20,1,27.72,27.62,15,0,5000,50,2058.5,7.629732841209959,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78323,02,3783,3,1,1,32,2,4,22,1,39.14,39.09,12,0,5000,50,1261,7.13966033596492,Medium/Large (>4 acres),Middle,ST,No,Male,Medium/Large (>4 acres)
78323,03,7083,5,1,1,32,2,1,55,1,4.04,4.02,3,0,11667,116.67,1416.6,7.256014913319522,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78321,01,6000,4,3,1,32,2,12,29,1,17.82,17.8,11,1,1562300,15623,1500,7.313220387090301,Medium/Large (>4 acres),Graduate+,OBC,Yes,Male,Medium/Large (>4 acres)
78321,02,8000,4,9,1,32,2,3,56,2,10.719999999999999,10.7,10,1,1562300,15623,2000,7.600902459542082,Medium/Large (>4 acres),Primary,Others,Yes,Female,Medium/Large (>4 acres)
78325,01,6000,4,2,1,32,2,2,48,1,21.12,21.09,12,1,265550,2655.5,1500,7.313220387090301,Medium/Large (>4 acres),Below Primary,SC,Yes,Male,Medium/Large (>4 acres)
78325,02,3250,2,2,1,32,2,1,85,1,21.14,21.13,11,1,265550,2655.5,1625,7.393263094763838,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
78329,01,6000,5,1,1,38,2,3,35,1,20.2,15.06,11,0,576875,5768.75,1200,7.090076835776092,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78329,02,6258,6,1,1,38,2,1,48,1,26.12,2.0300000000000002,11,0,576875,5768.75,1043,6.949856455000773,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78329,03,5917,5,3,1,38,2,1,30,1,2.06,0,3,0,474813,4748.13,1183.4,7.076146930242594,Small (1-4 acres),Illiterate,OBC,No,Male,Small (1-4 acres)
78329,04,13392,9,3,2,38,2,1,65,1,3.06,3.0300000000000002,3,0,474813,4748.13,1488,7.305188215393037,Small (1-4 acres),Illiterate,OBC,No,Male,Small (1-4 acres)
78328,01,1320,1,1,1,38,2,1,65,2,22.02,22.009999999999998,5,1,17325,173.25,1320,7.1853870155804165,Medium/Large (>4 acres),Illiterate,ST,Yes,Female,Medium/Large (>4 acres)
78328,02,4000,4,1,1,38,2,2,34,1,16.02,16.009999999999998,5,1,17325,173.25,1000,6.907755278982137,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78328,03,6000,6,1,1,38,2,2,39,1,6.02,6.01,3,1,15400,154,1000,6.907755278982137,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78328,04,4000,4,1,1,38,2,2,37,1,6,6,2,1,15400,154,1000,6.907755278982137,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78328,05,4000,4,1,1,38,2,2,32,1,6,6,2,1,15400,154,1000,6.907755278982137,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78328,06,6000,5,1,1,38,2,3,34,1,6,6,2,1,15400,154,1200,7.090076835776092,Medium/Large (>4 acres),Primary,ST,Yes,Male,Medium/Large (>4 acres)
78326,01,4000,4,1,1,38,2,3,39,1,24.66,24.63,9,0,279450,2794.5,1000,6.907755278982137,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78326,02,5000,4,3,1,38,2,2,31,1,23.64,23.619999999999997,9,0,279450,2794.5,1250,7.1308988302963465,Medium/Large (>4 acres),Below Primary,OBC,No,Male,Medium/Large (>4 acres)
78326,03,7000,7,1,1,38,2,1,44,1,4.82,4.8100000000000005,3,0,85050,850.5,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78326,04,8000,8,1,1,38,2,1,60,1,4.9,4.9,2,0,85050,850.5,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78324,01,11950,6,3,1,38,2,3,72,1,86.22,85.17999999999999,17,1,395900,3959,1991.6666666666667,7.596727088131602,Medium/Large (>4 acres),Primary,OBC,Yes,Male,Medium/Large (>4 acres)
78324,02,8008,5,3,1,38,2,5,45,1,59.1,54.01,13,1,395900,3959,1601.6,7.378758408560956,Medium/Large (>4 acres),Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
78324,03,4700,4,3,1,38,2,4,39,2,4.02,4.01,3,0,114133,1141.33,1175,7.069023426578259,Medium/Large (>4 acres),Middle,OBC,No,Female,Medium/Large (>4 acres)
78320,01,15333,5,3,1,38,2,12,71,1,27.38,15.620000000000001,12,0,6215000,62150,3066.6,8.02832473500229,Medium/Large (>4 acres),Graduate+,OBC,No,Male,Medium/Large (>4 acres)
78320,02,1058,1,1,1,38,2,1,40,2,32.12,32.04,11,0,6215000,62150,1058,6.964135612418245,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
78320,03,6292,6,1,1,38,2,3,34,1,4.02,0,3,0,391733,3917.33,1048.6666666666667,6.955274794950114,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78372,01,5500,6,1,1,40,2,2,32,1,19.04,19.02,7,0,1565025,15650.25,916.6666666666666,6.820743901992508,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
78372,02,4500,5,1,1,40,2,3,32,1,20.04,20.02,8,0,1565025,15650.25,900,6.802394763324311,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78372,03,5500,6,1,1,40,2,1,43,2,3,3,2,0,670725,6707.25,916.6666666666666,6.820743901992508,Small (1-4 acres),Illiterate,ST,No,Female,Small (1-4 acres)
78372,04,2901,3,3,1,40,2,3,42,1,2,2,2,0,670725,6707.25,967,6.874198495453294,Small (1-4 acres),Primary,OBC,No,Male,Small (1-4 acres)
78377,01,6100,5,3,1,40,2,3,35,1,24.52,24.35,14,1,1610400,16104,1220,7.106606137727303,Medium/Large (>4 acres),Primary,OBC,Yes,Male,Medium/Large (>4 acres)
78377,02,8150,5,3,1,40,2,4,38,1,36.16,36.07,11,1,1610400,16104,1630,7.396335293800808,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
78377,03,2617,2,3,1,40,2,5,64,1,4.84,4.82,3,0,183000,1830,1308.5,7.1766367219702,Medium/Large (>4 acres),Secondary,OBC,No,Male,Medium/Large (>4 acres)
78371,01,5100,5,3,1,40,2,1,48,1,18.06,17.03,15,0,785400,7854,1020,6.927557906278317,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
78371,02,1171,1,3,1,40,2,1,45,2,22.22,22.11,11,0,785400,7854,1171,7.065613363597717,Medium/Large (>4 acres),Illiterate,OBC,No,Female,Medium/Large (>4 acres)
78375,01,3000,3,1,1,40,2,3,28,1,20.96,20.94,7,0,166500,1665,1000,6.907755278982137,Medium/Large (>4 acres),Primary,ST,No,Male,Medium/Large (>4 acres)
78375,02,6000,8,3,1,40,2,1,55,1,16.84,16.81,9,0,166500,1665,750,6.620073206530356,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
78375,03,4000,4,1,1,40,2,1,40,1,4.6,4.6,2,0,58500,585,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78375,04,5600,7,1,1,40,2,1,55,1,4.82,4.8100000000000005,3,0,58500,585,800,6.684611727667927,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78379,01,6750,6,1,1,40,2,1,35,1,15.68,15.57,11,0,50700,507,1125,7.025538314638521,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78379,02,6467,5,1,1,40,2,1,72,2,7.12,7.04,8,0,50700,507,1293.4,7.165029689012492,Medium/Large (>4 acres),Illiterate,ST,No,Female,Medium/Large (>4 acres)
78379,03,6650,6,1,1,40,2,1,50,1,10.1,10.05,6,0,21125,211.25,1108.3333333333333,7.010612664421845,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
78379,04,7588,6,1,1,40,2,1,40,1,3.06,3.0300000000000002,3,0,21125,211.25,1264.6666666666667,7.14256386182685,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
78378,01,4950,3,1,1,49,2,2,70,1,22.08,22.04,6,1,3850,38.5,1650,7.408530566894626,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78378,02,6200,4,1,1,49,2,3,55,1,24.1,24.05,6,1,3850,38.5,1550,7.346010209913293,Medium/Large (>4 acres),Primary,ST,Yes,Male,Medium/Large (>4 acres)
78378,03,5300,4,1,1,49,2,6,29,1,10.04,10.02,3,1,3850,38.5,1325,7.1891677384203225,Medium/Large (>4 acres),Higher Secondary,ST,Yes,Male,Medium/Large (>4 acres)
78378,04,5750,4,1,1,49,2,4,35,1,10.04,10.02,3,1,3850,38.5,1437.5,7.270660772671506,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
78378,05,1500,1,1,1,49,2,1,65,2,8.02,8.01,3,1,3850,38.5,1500,7.313220387090301,Medium/Large (>4 acres),Illiterate,ST,Yes,Female,Medium/Large (>4 acres)
78378,06,6967,5,1,1,49,2,4,37,1,9.02,9.01,3,1,3850,38.5,1393.4,7.239502082596019,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
78378,07,6367,5,1,1,49,2,2,56,1,10.04,10.02,3,1,3850,38.5,1273.4,7.149445767582925,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78378,08,10217,8,3,2,49,2,4,60,1,9.04,9.02,3,1,3850,38.5,1277.125,7.1523667369115875,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
78376,01,3367,3,1,1,49,2,2,23,1,44.2,44.08,11,0,1485900,14859,1122.3333333333333,7.0231651304929645,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
78376,02,3383,5,1,1,49,2,2,40,1,14.14,14.05,8,1,1485900,14859,676.6,6.517080256346608,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78376,03,4825,4,1,1,49,2,2,50,1,6.04,6.02,3,0,342900,3429,1206.25,7.095271652653196,Medium/Large (>4 acres),Below Primary,ST,No,Male,Medium/Large (>4 acres)
78376,04,6108,5,1,1,49,2,1,40,1,6.06,6.029999999999999,3,1,342900,3429,1221.6,7.107916753904423,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78374,01,3067,6,1,1,49,2,1,42,1,23.12,23.07,11,1,238350,2383.5,511.1666666666667,6.236695694886197,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78374,02,6058,7,1,1,49,2,1,45,1,34.18,34.11,11,1,238350,2383.5,865.4285714285714,6.763224842531869,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78374,03,4192,4,1,1,49,2,3,30,1,3.02,3.01,3,0,85125,851.25,1048,6.954638864880987,Small (1-4 acres),Primary,ST,No,Male,Small (1-4 acres)
78374,04,5150,6,1,1,49,2,2,42,1,2.04,2.02,3,0,85125,851.25,858.3333333333334,6.754992524429727,Small (1-4 acres),Below Primary,ST,No,Male,Small (1-4 acres)
78370,01,4892,4,1,1,50,2,4,29,1,20.74,20.65,11,1,9800,98,1223,7.109062135687172,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
78370,02,4883,4,1,1,50,2,4,27,1,20.74,20.66,11,1,9800,98,1220.75,7.1072207029417696,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
78370,03,5325,8,1,1,50,2,2,49,1,4.24,4.220000000000001,3,1,11550,115.5,665.625,6.50072644889779,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78370,04,5450,7,1,1,50,2,2,52,1,5.04,5.02,3,1,11550,115.5,778.5714285714286,6.657460738601976,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78332,01,7992,6,1,1,50,2,2,35,1,21.48,21.41,13,1,411000,4110,1332,7.194436851100335,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
78332,02,4933,3,1,1,50,2,1,80,1,11.28,11.26,7,1,411000,4110,1644.3333333333333,7.405090312565629,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78337,01,9167,4,9,1,01,2,5,42,1,16.76,14.52,14,1,126400,1264,2291.75,7.737070996841885,Medium/Large (>4 acres),Secondary,Others,Yes,Male,Medium/Large (>4 acres)
78337,02,6000,3,3,1,01,2,1,55,2,20.84,20.72,12,1,126400,1264,2000,7.600902459542082,Medium/Large (>4 acres),Illiterate,OBC,Yes,Female,Medium/Large (>4 acres)
78333,01,1917,2,1,1,01,2,5,28,1,27.16,26.990000000000002,9,1,178350,1783.5,958.5,6.865369562485699,Medium/Large (>4 acres),Secondary,ST,Yes,Male,Medium/Large (>4 acres)
78333,02,1617,7,1,1,01,2,1,50,1,37.92,37.8,6,1,178350,1783.5,231,5.442417710521793,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
78333,03,6333,7,3,1,01,2,1,65,2,5.16,5.16,2,1,50460,504.6,904.7142857142857,6.807619187461117,Medium/Large (>4 acres),Illiterate,OBC,Yes,Female,Medium/Large (>4 acres)
78333,04,7250,8,3,1,01,2,1,50,2,5.28,5.220000000000001,3,0,50460,504.6,906.25,6.809315206168884,Medium/Large (>4 acres),Illiterate,OBC,No,Female,Medium/Large (>4 acres)
78333,05,7750,8,3,1,01,2,1,52,1,2.1,2.08,3,0,50460,504.6,968.75,6.876006580667557,Small (1-4 acres),Illiterate,OBC,No,Male,Small (1-4 acres)
78331,01,5600,6,3,1,02,2,1,51,2,39.879999999999995,39.83,14,1,336000,3360,933.3333333333334,6.838762407495186,Medium/Large (>4 acres),Illiterate,OBC,Yes,Female,Medium/Large (>4 acres)
78331,02,2901,3,3,1,02,2,1,58,2,30.12,30.09,15,1,336000,3360,967,6.874198495453294,Medium/Large (>4 acres),Illiterate,OBC,Yes,Female,Medium/Large (>4 acres)
78335,01,8250,5,9,1,02,2,4,35,1,23.02,22.99,15,1,439675,4396.75,1650,7.408530566894626,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
78335,02,3050,2,2,1,02,2,3,35,1,14.28,14.19,13,1,439675,4396.75,1525,7.329749689041512,Medium/Large (>4 acres),Primary,SC,Yes,Male,Medium/Large (>4 acres)
78339,01,10000,6,2,1,02,2,1,44,1,25.8,25.76,11,1,238450,2384.5,1666.6666666666667,7.418580902748128,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
78339,02,8000,6,2,1,02,2,4,39,1,92.92,92.89999999999999,11,1,238450,2384.5,1333.3333333333333,7.195437351433918,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
78339,03,12000,7,3,1,02,2,1,48,1,5.2,5.2,3,1,432975,4329.75,1714.2857142857142,7.446751779714824,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
78339,04,4600,2,2,1,02,2,6,62,1,4.16,4.16,3,1,432975,4329.75,2300,7.7406644019172415,Medium/Large (>4 acres),Higher Secondary,SC,Yes,Male,Medium/Large (>4 acres)
78338,01,5000,4,3,1,02,2,1,50,1,14.92,14.92,6,0,2200,22,1250,7.1308988302963465,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
78338,02,20700,16,3,1,02,2,1,104,1,10.86,10.86,3,0,2200,22,1293.75,7.165300257013679,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
